,IP Address,LoggedInFlag,VisitPageFlag,Group
8797,118.16.16.4,1,0,Test
8798,118.16.161.2,1,0,Control
8799,118.16.175.9,1,0,Control
8800,118.16.176.4,1,0,Control
8801,118.16.203.3,0,0,Control
8802,118.16.205.3,1,0,Control
8803,118.16.206.3,1,0,Control
8804,118.16.226.2,1,0,Test
8805,118.16.229.8,0,1,Test
8806,118.16.236.1,1,0,Control
8807,118.16.249.4,1,0,Control
8808,118.16.251.8,0,0,Control
8809,118.16.4.7,1,0,Test
8810,118.16.40.2,0,0,Test
8811,118.16.50.6,1,0,Control
8812,118.16.73.3,0,1,Test
8813,118.16.87.5,1,0,Test
8814,118.16.9.7,1,0,Control
8815,118.16.96.9,0,0,Test
8816,118.2.1.8,1,0,Control
8817,118.2.102.3,1,0,Test
8818,118.2.108.2,0,1,Control
8819,118.2.114.2,1,0,Control
8820,118.2.122.9,1,0,Control
8821,118.2.137.9,1,0,Control
8822,118.2.141.1,0,0,Control
8823,118.2.17.6,1,0,Control
8824,118.2.180.7,1,0,Control
8825,118.2.181.9,0,1,Test
8826,118.2.183.2,0,0,Control
8827,118.2.183.6,1,0,Test
8828,118.2.185.4,0,0,Control
8829,118.2.195.3,1,0,Control
8830,118.2.195.7,1,0,Control
8831,118.2.196.8,0,1,Control
8832,118.2.198.6,1,0,Test
8833,118.2.210.8,1,0,Test
8834,118.2.220.1,0,0,Control
8835,118.2.224.8,1,0,Control
8836,118.2.229.9,1,0,Control
8837,118.2.243.4,0,0,Test
8838,118.2.25.6,1,0,Control
8839,118.2.63.8,1,0,Control
8840,118.2.80.6,1,0,Control
8841,118.2.84.9,0,0,Test
8842,118.2.89.2,0,0,Test
8843,118.2.90.3,1,0,Control
8844,118.3.105.2,1,0,Control
8845,118.3.12.4,0,1,Control
8846,118.3.13.9,1,0,Test
8847,118.3.138.4,0,0,Test
8848,118.3.138.5,0,0,Control
8849,118.3.140.4,1,0,Test
8850,118.3.141.9,1,0,Control
8851,118.3.142.1,0,0,Control
8852,118.3.177.8,1,0,Test
8853,118.3.201.1,1,0,Control
8854,118.3.203.3,1,0,Control
8855,118.3.226.9,0,0,Control
8856,118.3.230.2,1,0,Control
8857,118.3.235.1,1,0,Control
8858,118.3.37.8,0,0,Control
8859,118.3.46.5,0,1,Control
8860,118.3.7.9,1,0,Test
8861,118.3.72.6,1,0,Control
8862,118.3.81.6,0,0,Control
8863,118.3.84.9,0,0,Test
8864,118.3.91.1,1,0,Control
8865,118.3.98.8,0,0,Test
8866,118.4.116.5,1,0,Control
8867,118.4.116.6,0,0,Control
8868,118.4.118.5,0,0,Control
8869,118.4.127.4,1,0,Control
8870,118.4.132.4,1,0,Test
8871,118.4.133.4,0,0,Control
8872,118.4.144.6,0,0,Control
8873,118.4.161.9,1,0,Control
8874,118.4.165.2,0,0,Test
8875,118.4.183.8,0,0,Test
8876,118.4.223.7,0,0,Control
8877,118.4.233.2,1,0,Test
8878,118.4.244.3,1,0,Control
8879,118.4.244.6,1,0,Control
8880,118.4.25.4,1,0,Control
8881,118.4.250.5,0,1,Control
8882,118.4.44.1,1,0,Control
8883,118.4.45.8,1,0,Control
8884,118.4.48.2,0,1,Control
8885,118.4.55.7,0,1,Test
8886,118.4.74.5,1,0,Test
8887,118.4.85.5,0,0,Control
8888,118.4.91.9,0,1,Control
8889,118.5.100.2,0,0,Test
8890,118.5.100.2,1,0,Test
8891,118.5.107.9,0,1,Control
8892,118.5.123.8,0,1,Test
8893,118.5.128.6,1,0,Test
8894,118.5.139.8,0,0,Test
8895,118.5.165.9,0,0,Control
8896,118.5.171.7,1,0,Control
8897,118.5.173.3,1,0,Control
8898,118.5.183.1,0,0,Control
8899,118.5.19.6,0,0,Control
8900,118.5.212.1,0,0,Control
8901,118.5.226.8,0,0,Test
8902,118.5.26.8,1,0,Control
8903,118.5.42.3,1,0,Test
8904,118.5.59.7,1,0,Test
8905,118.5.62.8,0,0,Control
8906,118.5.63.4,0,0,Control
8907,118.5.7.1,1,0,Test
8908,118.5.85.2,1,0,Control
8909,118.5.90.1,1,0,Test
8910,118.5.95.9,1,0,Control
8911,118.6.106.1,0,0,Control
8912,118.6.107.7,0,0,Control
8913,118.6.110.7,1,0,Test
8914,118.6.116.2,1,0,Control
8915,118.6.134.7,1,0,Control
8916,118.6.155.4,0,0,Test
8917,118.6.160.2,1,0,Control
8918,118.6.18.1,1,0,Control
8919,118.6.194.9,1,0,Test
8920,118.6.2.9,1,0,Control
8921,118.6.202.8,1,0,Test
8922,118.6.204.6,0,0,Control
8923,118.6.218.5,1,0,Test
8924,118.6.22.6,1,0,Control
8925,118.6.221.5,0,0,Test
8926,118.6.225.7,0,0,Control
8927,118.6.228.6,1,0,Control
8928,118.6.28.7,0,0,Test
8929,118.6.29.7,1,0,Test
8930,118.6.32.3,0,0,Test
8931,118.6.40.7,0,0,Control
8932,118.6.53.6,0,0,Control
8933,118.6.66.7,0,1,Test
8934,118.6.86.7,1,0,Test
8935,118.7.10.5,0,1,Test
8936,118.7.109.3,0,0,Control
8937,118.7.122.1,1,0,Control
8938,118.7.124.1,0,0,Control
8939,118.7.142.7,1,0,Control
8940,118.7.146.3,1,0,Control
8941,118.7.147.1,1,0,Test
8942,118.7.153.5,1,0,Control
8943,118.7.156.8,1,0,Control
8944,118.7.168.8,1,0,Test
8945,118.7.171.6,1,0,Control
8946,118.7.190.9,1,0,Test
8947,118.7.205.7,0,0,Test
8948,118.7.207.4,0,0,Control
8949,118.7.234.5,0,0,Test
8950,118.7.238.5,1,0,Control
8951,118.7.253.7,1,0,Control
8952,118.7.46.9,0,0,Control
8953,118.7.55.7,0,0,Control
8954,118.7.63.2,0,0,Control
8955,118.7.67.4,1,0,Test
8956,118.7.68.3,0,0,Test
8957,118.7.70.5,1,0,Control
8958,118.7.72.6,1,0,Control
8959,118.7.82.2,0,0,Control
8960,118.7.93.5,1,0,Control
8961,118.8.0.6,1,0,Control
8962,118.8.10.3,0,1,Test
8963,118.8.122.8,1,0,Control
8964,118.8.140.9,0,0,Control
8965,118.8.149.6,0,1,Control
8966,118.8.157.9,0,0,Test
8967,118.8.168.3,1,0,Control
8968,118.8.168.4,0,0,Control
8969,118.8.169.6,0,0,Control
8970,118.8.185.4,0,0,Test
8971,118.8.187.1,0,0,Control
8972,118.8.191.2,1,0,Test
8973,118.8.205.6,0,0,Control
8974,118.8.209.6,0,1,Control
8975,118.8.247.9,1,0,Control
8976,118.8.251.8,1,0,Control
8977,118.8.3.2,1,0,Control
8978,118.8.31.6,0,1,Test
8979,118.8.32.8,1,0,Test
8980,118.8.34.8,1,0,Control
8981,118.8.45.3,1,0,Control
8982,118.8.47.6,1,0,Control
8983,118.8.61.1,1,0,Control
8984,118.8.76.3,1,0,Control
8985,118.8.76.7,1,0,Control
8986,118.8.77.1,0,0,Control
8987,118.8.78.7,1,0,Control
8988,118.8.86.5,0,0,Control
8989,118.9.0.6,0,0,Test
8990,118.9.106.1,0,0,Control
8991,118.9.109.7,1,0,Control
8992,118.9.11.3,0,0,Test
8993,118.9.123.8,0,0,Control
8994,118.9.124.5,1,0,Test
8995,118.9.13.9,0,0,Control
8996,118.9.132.2,0,0,Test
8997,118.9.140.6,1,0,Control
8998,118.9.146.8,0,0,Test
8999,118.9.155.5,0,0,Control
9000,118.9.166.7,1,0,Control
9001,118.9.172.5,0,1,Control
9002,118.9.173.8,1,0,Control
9003,118.9.209.1,1,0,Control
9004,118.9.21.5,0,0,Control
9005,118.9.21.5,1,0,Control
9006,118.9.213.6,0,0,Control
9007,118.9.231.1,1,0,Test
9008,118.9.233.7,0,0,Control
9009,118.9.251.1,0,0,Test
9010,118.9.254.8,0,0,Control
9011,118.9.3.1,0,0,Control
9012,118.9.49.4,0,1,Test
9013,118.9.72.7,0,0,Control
9014,118.9.73.2,0,0,Test
9015,118.9.79.6,0,0,Control
9016,118.9.80.9,1,0,Test
9017,118.9.88.4,1,0,Test
9018,118.9.9.9,1,0,Control
9019,119.0.117.8,1,0,Control
9020,119.0.119.2,0,0,Control
9021,119.0.131.9,0,0,Test
9022,119.0.133.8,0,0,Control
9023,119.0.161.7,0,0,Test
9024,119.0.163.8,0,0,Control
9025,119.0.168.6,1,0,Test
9026,119.0.170.8,0,0,Test
9027,119.0.171.8,1,0,Test
9028,119.0.172.5,0,1,Control
9029,119.0.188.7,0,0,Control
9030,119.0.19.3,1,0,Test
9031,119.0.2.2,0,0,Test
9032,119.0.211.7,1,0,Test
9033,119.0.212.8,1,0,Control
9034,119.0.216.4,0,0,Test
9035,119.0.222.1,1,0,Control
9036,119.0.225.1,1,0,Control
9037,119.0.230.9,0,0,Control
9038,119.0.243.8,1,0,Test
9039,119.0.244.8,1,0,Test
9040,119.0.26.5,0,1,Control
9041,119.0.41.8,1,0,Control
9042,119.0.44.5,0,0,Control
9043,119.0.50.8,1,0,Control
9044,119.0.54.8,0,0,Control
9045,119.0.65.4,1,0,Test
9046,119.0.71.5,1,0,Control
9047,119.1.10.2,1,0,Control
9048,119.1.126.5,1,0,Test
9049,119.1.129.5,0,0,Control
9050,119.1.129.8,0,0,Control
9051,119.1.132.8,1,0,Test
9052,119.1.138.3,0,0,Control
9053,119.1.140.4,0,0,Control
9054,119.1.17.8,0,0,Control
9055,119.1.173.4,0,1,Control
9056,119.1.173.5,0,0,Control
9057,119.1.190.1,0,0,Test
9058,119.1.201.8,1,0,Control
9059,119.1.205.5,0,0,Control
9060,119.1.207.7,1,0,Control
9061,119.1.213.9,0,1,Control
9062,119.1.236.2,0,0,Control
9063,119.1.24.5,1,0,Test
9064,119.1.30.7,0,1,Control
9065,119.1.36.2,1,0,Test
9066,119.1.4.9,0,1,Control
9067,119.1.55.8,1,0,Control
9068,119.1.71.4,0,0,Test
9069,119.1.73.8,0,0,Control
9070,119.1.80.7,0,0,Control
9071,119.1.87.9,1,0,Control
9072,119.1.94.2,0,1,Control
9073,119.1.95.2,1,0,Control
9074,119.10.104.4,0,1,Test
9075,119.10.142.5,1,0,Test
9076,119.10.154.8,0,0,Control
9077,119.10.156.4,0,0,Control
9078,119.10.158.9,1,0,Control
9079,119.10.179.4,0,0,Test
9080,119.10.2.4,0,0,Control
9081,119.10.207.7,0,1,Control
9082,119.10.22.2,0,1,Control
9083,119.10.228.4,0,1,Control
9084,119.10.234.5,0,0,Control
9085,119.10.31.3,1,0,Control
9086,119.10.47.4,0,1,Control
9087,119.10.52.8,1,0,Control
9088,119.10.65.6,0,0,Control
9089,119.10.73.4,1,0,Test
9090,119.10.83.7,1,0,Test
9091,119.11.108.4,0,0,Control
9092,119.11.112.1,0,0,Test
9093,119.11.120.3,1,0,Test
9094,119.11.123.5,0,0,Control
9095,119.11.138.9,0,0,Control
9096,119.11.155.2,0,0,Control
9097,119.11.223.4,0,0,Test
9098,119.11.3.8,0,1,Control
9099,119.11.33.4,0,1,Control
9100,119.11.35.7,0,0,Control
9101,119.11.54.3,0,0,Test
9102,119.11.59.7,1,0,Control
9103,119.11.67.2,0,0,Control
9104,119.11.67.4,1,0,Control
9105,119.11.7.2,0,0,Test
9106,119.11.7.2,1,0,Test
9107,119.11.71.2,0,0,Test
9108,119.11.83.1,1,0,Test
9109,119.11.88.1,0,1,Control
9110,119.11.88.6,0,0,Test
9111,119.11.91.5,1,0,Control
9112,119.11.95.6,0,0,Test
9113,119.11.95.7,1,0,Control
9114,119.12.1.5,0,0,Control
9115,119.12.12.5,1,0,Control
9116,119.12.121.7,1,0,Control
9117,119.12.170.3,0,0,Test
9118,119.12.187.3,0,0,Control
9119,119.12.188.3,1,0,Control
9120,119.12.19.8,0,0,Control
9121,119.12.204.1,0,0,Control
9122,119.12.209.1,0,0,Control
9123,119.12.211.4,1,0,Control
9124,119.12.226.8,0,0,Control
9125,119.12.243.1,0,0,Control
9126,119.12.26.3,1,0,Control
9127,119.12.31.7,0,0,Control
9128,119.12.94.1,1,0,Control
9129,119.13.100.8,0,0,Control
9130,119.13.106.1,1,0,Control
9131,119.13.11.5,0,0,Test
9132,119.13.110.5,0,0,Control
9133,119.13.132.9,1,0,Control
9134,119.13.133.5,1,0,Test
9135,119.13.142.4,0,1,Control
9136,119.13.143.2,0,0,Control
9137,119.13.144.4,1,0,Control
9138,119.13.20.6,0,0,Control
9139,119.13.206.8,1,0,Control
9140,119.13.207.2,0,0,Test
9141,119.13.21.4,0,0,Test
9142,119.13.216.9,1,0,Control
9143,119.13.223.9,0,0,Test
9144,119.13.241.4,1,0,Test
9145,119.13.29.1,0,0,Test
9146,119.13.33.2,0,0,Test
9147,119.13.33.2,1,0,Test
9148,119.13.4.9,0,0,Test
9149,119.13.56.8,1,0,Control
9150,119.13.8.7,1,0,Control
9151,119.14.0.8,1,0,Control
9152,119.14.101.7,1,0,Test
9153,119.14.117.5,0,0,Control
9154,119.14.127.9,1,0,Control
9155,119.14.142.9,0,0,Control
9156,119.14.147.4,1,0,Control
9157,119.14.149.4,1,0,Test
9158,119.14.159.8,0,0,Test
9159,119.14.181.4,0,0,Test
9160,119.14.190.9,0,0,Control
9161,119.14.199.4,0,0,Test
9162,119.14.199.6,0,1,Control
9163,119.14.214.9,1,0,Control
9164,119.14.219.7,0,0,Test
9165,119.14.23.8,1,0,Control
9166,119.14.231.6,0,1,Control
9167,119.14.243.6,1,0,Test
9168,119.14.27.1,0,0,Control
9169,119.14.32.7,0,0,Control
9170,119.14.33.1,1,0,Control
9171,119.14.58.4,0,0,Control
9172,119.14.70.4,0,0,Control
9173,119.14.95.2,0,0,Control
9174,119.15.123.9,0,1,Control
9175,119.15.13.4,0,0,Test
9176,119.15.139.8,0,0,Control
9177,119.15.153.9,1,0,Test
9178,119.15.164.4,1,0,Test
9179,119.15.170.6,0,0,Test
9180,119.15.185.5,0,0,Test
9181,119.15.187.2,1,0,Control
9182,119.15.210.6,1,0,Test
9183,119.15.234.4,0,0,Control
9184,119.15.238.3,1,0,Test
9185,119.15.245.9,1,0,Test
9186,119.15.249.2,1,0,Control
9187,119.15.249.3,0,0,Test
9188,119.15.4.5,1,0,Test
9189,119.15.49.2,0,0,Test
9190,119.15.52.9,0,1,Test
9191,119.15.86.3,0,1,Control
9192,119.15.91.2,1,0,Control
9193,119.15.98.3,0,0,Control
9194,119.16.1.1,0,1,Control
9195,119.16.107.1,0,0,Test
9196,119.16.108.8,0,0,Control
9197,119.16.112.1,1,0,Control
9198,119.16.115.1,0,0,Control
9199,119.16.116.6,0,0,Control
9200,119.16.119.7,0,1,Test
9201,119.16.122.4,1,0,Control
9202,119.16.125.9,0,1,Control
9203,119.16.139.5,1,0,Test
9204,119.16.156.1,0,0,Control
9205,119.16.17.9,1,0,Test
9206,119.16.170.8,0,0,Control
9207,119.16.183.7,1,0,Control
9208,119.16.187.7,0,0,Test
9209,119.16.192.3,0,0,Control
9210,119.16.196.6,0,0,Test
9211,119.16.210.4,1,0,Control
9212,119.16.214.5,1,0,Test
9213,119.16.233.1,0,1,Test
9214,119.16.241.8,0,0,Control
9215,119.16.254.3,1,0,Control
9216,119.16.39.3,1,0,Control
9217,119.16.47.3,0,0,Control
9218,119.16.49.1,1,0,Control
9219,119.16.50.2,0,0,Control
9220,119.16.50.8,1,0,Control
9221,119.16.7.8,0,0,Control
9222,119.16.85.1,0,1,Control
9223,119.2.0.2,0,0,Test
9224,119.2.110.9,0,1,Test
9225,119.2.124.7,0,0,Control
9226,119.2.14.4,1,0,Control
9227,119.2.191.3,0,0,Control
9228,119.2.199.4,0,0,Test
9229,119.2.222.9,0,0,Test
9230,119.2.231.2,1,0,Test
9231,119.2.246.4,0,1,Test
9232,119.2.246.8,1,0,Control
9233,119.2.248.5,1,0,Test
9234,119.2.55.2,1,0,Test
9235,119.2.81.9,0,1,Control
9236,119.2.92.7,1,0,Control
9237,119.2.95.6,0,0,Control
9238,119.2.97.5,1,0,Control
9239,119.3.113.3,1,0,Control
9240,119.3.125.5,1,0,Test
9241,119.3.130.4,0,0,Control
9242,119.3.155.1,1,0,Control
9243,119.3.159.7,0,0,Test
9244,119.3.166.9,0,0,Control
9245,119.3.168.1,0,0,Test
9246,119.3.184.2,1,0,Control
9247,119.3.195.8,1,0,Control
9248,119.3.224.9,1,0,Control
9249,119.3.247.1,1,0,Control
9250,119.3.28.8,0,0,Test
9251,119.3.28.9,0,0,Test
9252,119.3.4.1,0,0,Control
9253,119.3.64.4,1,0,Control
9254,119.3.78.7,1,0,Test
9255,119.3.95.4,1,0,Control
9256,119.4.111.8,1,0,Control
9257,119.4.119.6,1,0,Control
9258,119.4.120.5,1,0,Control
9259,119.4.125.4,0,0,Test
9260,119.4.129.7,1,0,Test
9261,119.4.139.9,0,1,Test
9262,119.4.143.3,0,0,Control
9263,119.4.152.8,0,0,Control
9264,119.4.16.1,1,0,Control
9265,119.4.160.3,1,0,Control
9266,119.4.173.5,0,0,Test
9267,119.4.175.6,0,0,Control
9268,119.4.176.3,0,1,Test
9269,119.4.23.5,0,0,Control
9270,119.4.250.9,1,0,Control
9271,119.4.39.3,0,1,Control
9272,119.4.5.7,1,0,Test
9273,119.4.61.3,0,0,Test
9274,119.4.64.8,0,0,Control
9275,119.4.65.4,1,0,Test
9276,119.4.67.6,1,0,Test
9277,119.4.70.1,1,0,Test
9278,119.4.9.5,0,0,Control
9279,119.4.91.1,0,0,Control
9280,119.4.95.4,1,0,Control
9281,119.5.115.3,0,0,Control
9282,119.5.142.8,0,0,Control
9283,119.5.143.4,1,0,Control
9284,119.5.145.5,1,0,Control
9285,119.5.152.9,0,0,Test
9286,119.5.165.8,0,1,Test
9287,119.5.173.6,1,0,Test
9288,119.5.189.1,0,0,Test
9289,119.5.2.3,0,0,Test
9290,119.5.202.8,1,0,Control
9291,119.5.209.9,1,0,Control
9292,119.5.236.8,0,1,Test
9293,119.5.242.3,1,0,Control
9294,119.5.252.3,0,0,Control
9295,119.5.33.4,0,0,Control
9296,119.5.44.1,1,0,Control
9297,119.5.63.4,0,0,Control
9298,119.5.71.8,0,0,Control
9299,119.5.72.5,0,1,Control
9300,119.5.9.1,1,0,Control
9301,119.6.10.2,1,0,Test
9302,119.6.125.4,0,0,Control
9303,119.6.136.4,1,0,Control
9304,119.6.143.4,1,0,Test
9305,119.6.144.1,1,0,Control
9306,119.6.146.1,1,0,Control
9307,119.6.147.8,1,0,Test
9308,119.6.153.2,0,1,Control
9309,119.6.154.5,0,0,Control
9310,119.6.179.4,0,0,Test
9311,119.6.189.1,1,0,Control
9312,119.6.214.2,1,0,Test
9313,119.6.244.3,1,0,Control
9314,119.6.249.5,0,1,Control
9315,119.6.51.4,1,0,Test
9316,119.6.54.7,1,0,Control
9317,119.6.60.6,1,0,Control
9318,119.6.77.8,1,0,Control
9319,119.6.83.9,1,0,Control
9320,119.6.87.3,1,0,Control
9321,119.6.88.3,0,0,Control
9322,119.6.93.9,1,0,Control
9323,119.6.94.2,1,0,Test
9324,119.6.98.5,1,0,Control
9325,119.7.12.4,1,0,Test
9326,119.7.137.9,0,1,Test
9327,119.7.146.3,1,0,Control
9328,119.7.148.6,1,0,Control
9329,119.7.164.1,0,0,Control
9330,119.7.169.3,0,0,Control
9331,119.7.181.2,0,1,Test
9332,119.7.198.8,1,0,Test
9333,119.7.209.4,1,0,Control
9334,119.7.212.7,0,0,Control
9335,119.7.217.9,1,0,Test
9336,119.7.223.9,0,1,Test
9337,119.7.33.2,0,0,Test
9338,119.7.36.7,1,0,Control
9339,119.7.39.2,1,0,Test
9340,119.7.42.9,0,0,Test
9341,119.7.50.2,1,0,Control
9342,119.7.51.3,1,0,Control
9343,119.7.54.2,1,0,Control
9344,119.7.63.7,0,0,Control
9345,119.7.82.9,1,0,Test
9346,119.7.84.3,0,1,Control
9347,119.7.89.6,1,0,Test
9348,119.8.109.7,1,0,Control
9349,119.8.111.7,0,0,Control
9350,119.8.128.2,1,0,Control
9351,119.8.144.1,0,0,Control
9352,119.8.145.9,0,0,Control
9353,119.8.17.4,0,1,Control
9354,119.8.177.5,0,1,Control
9355,119.8.180.1,1,0,Control
9356,119.8.183.7,1,0,Test
9357,119.8.198.8,0,0,Control
9358,119.8.20.1,0,0,Control
9359,119.8.203.9,0,0,Control
9360,119.8.213.1,0,0,Control
9361,119.8.220.4,1,0,Control
9362,119.8.236.7,0,0,Control
9363,119.8.43.7,0,0,Control
9364,119.8.46.1,1,0,Control
9365,119.8.74.6,0,0,Test
9366,119.8.79.9,0,0,Control
9367,119.9.141.1,1,0,Control
9368,119.9.143.3,0,0,Control
9369,119.9.143.9,0,0,Control
9370,119.9.163.6,1,0,Test
9371,119.9.167.9,1,0,Control
9372,119.9.171.3,1,0,Control
9373,119.9.179.9,0,0,Test
9374,119.9.194.2,1,0,Control
9375,119.9.195.8,0,0,Control
9376,119.9.222.7,0,0,Control
9377,119.9.230.3,0,1,Test
9378,119.9.232.2,0,0,Control
9379,119.9.236.4,0,1,Control
9380,119.9.239.5,0,0,Control
9381,119.9.24.3,1,0,Control
9382,119.9.254.2,1,0,Control
9383,119.9.254.4,1,0,Control
9384,119.9.26.6,0,0,Test
9385,119.9.45.3,1,0,Test
9386,119.9.51.4,0,0,Control
9387,119.9.51.5,0,0,Control
9388,119.9.78.1,1,0,Control
9389,12.0.104.3,0,0,Test
9390,12.0.116.8,0,0,Control
9391,12.0.116.9,0,1,Control
9392,12.0.118.6,0,0,Test
9393,12.0.130.4,0,0,Control
9394,12.0.138.8,1,0,Control
9395,12.0.145.8,1,0,Test
9396,12.0.146.1,0,0,Control
9397,12.0.147.7,0,0,Control
9398,12.0.166.1,0,0,Control
9399,12.0.186.4,1,0,Control
9400,12.0.2.2,1,0,Control
9401,12.0.201.8,1,0,Control
9402,12.0.208.1,0,1,Test
9403,12.0.211.4,0,1,Test
9404,12.0.217.5,0,0,Control
9405,12.0.225.9,1,0,Control
9406,12.0.234.2,1,0,Test
9407,12.0.237.2,1,0,Control
9408,12.0.25.1,1,0,Control
9409,12.0.253.5,1,0,Control
9410,12.0.62.7,1,0,Control
9411,12.0.80.9,1,0,Control
9412,12.0.88.2,1,0,Control
9413,12.0.96.5,1,0,Control
9414,12.1.100.4,0,1,Control
9415,12.1.101.7,1,0,Control
9416,12.1.122.9,1,0,Control
9417,12.1.126.1,0,1,Test
9418,12.1.140.8,0,0,Test
9419,12.1.145.4,0,1,Control
9420,12.1.153.2,0,0,Control
9421,12.1.168.3,1,0,Control
9422,12.1.17.2,1,0,Control
9423,12.1.195.5,1,0,Control
9424,12.1.197.7,0,0,Control
9425,12.1.198.9,0,0,Test
9426,12.1.202.2,0,0,Control
9427,12.1.211.4,0,0,Control
9428,12.1.22.5,1,0,Control
9429,12.1.22.6,1,0,Test
9430,12.1.231.1,0,0,Test
9431,12.1.233.7,1,0,Control
9432,12.1.239.8,1,0,Control
9433,12.1.27.5,1,0,Test
9434,12.1.35.8,1,0,Test
9435,12.1.51.3,1,0,Control
9436,12.1.52.7,1,0,Test
9437,12.1.65.2,1,0,Control
9438,12.1.87.8,0,0,Control
9439,12.1.97.8,0,0,Control
9440,12.1.98.5,0,0,Test
9441,12.10.108.7,1,0,Test
9442,12.10.11.2,0,1,Control
9443,12.10.12.4,1,0,Control
9444,12.10.127.2,1,0,Control
9445,12.10.153.6,0,0,Test
9446,12.10.165.2,1,0,Test
9447,12.10.167.3,0,0,Control
9448,12.10.17.5,0,0,Control
9449,12.10.175.1,0,0,Test
9450,12.10.18.7,1,0,Control
9451,12.10.183.4,0,0,Control
9452,12.10.186.6,0,0,Control
9453,12.10.19.2,0,0,Test
9454,12.10.199.9,1,0,Control
9455,12.10.218.2,0,0,Control
9456,12.10.23.9,0,1,Test
9457,12.10.23.9,1,0,Test
9458,12.10.244.6,0,0,Test
9459,12.10.253.2,0,0,Test
9460,12.10.53.3,1,0,Control
9461,12.10.6.6,0,1,Control
9462,12.10.70.4,0,1,Control
9463,12.10.80.1,1,0,Control
9464,12.11.11.1,0,0,Control
9465,12.11.116.5,1,0,Control
9466,12.11.119.2,1,0,Test
9467,12.11.119.4,1,0,Control
9468,12.11.134.9,0,0,Test
9469,12.11.144.9,1,0,Test
9470,12.11.17.8,1,0,Test
9471,12.11.176.8,1,0,Test
9472,12.11.179.7,0,1,Control
9473,12.11.182.9,1,0,Control
9474,12.11.22.2,0,1,Control
9475,12.11.240.5,0,1,Control
9476,12.11.248.3,1,0,Test
9477,12.11.25.9,1,0,Control
9478,12.11.31.3,0,0,Control
9479,12.11.47.1,0,1,Control
9480,12.11.68.7,1,0,Control
9481,12.11.78.3,0,0,Control
9482,12.11.78.7,0,0,Control
9483,12.11.80.4,1,0,Test
9484,12.12.107.5,0,0,Control
9485,12.12.111.7,0,0,Control
9486,12.12.153.5,0,0,Control
9487,12.12.191.9,0,1,Control
9488,12.12.193.5,0,0,Control
9489,12.12.194.2,1,0,Control
9490,12.12.211.5,1,0,Control
9491,12.12.216.8,1,0,Test
9492,12.12.218.1,1,0,Test
9493,12.12.218.7,1,0,Test
9494,12.12.22.8,1,0,Control
9495,12.12.220.6,0,0,Control
9496,12.12.225.2,1,0,Control
9497,12.12.230.4,1,0,Control
9498,12.12.65.2,1,0,Control
9499,12.12.72.7,1,0,Control
9500,12.12.74.9,1,0,Control
9501,12.12.91.6,0,0,Test
9502,12.13.12.1,1,0,Control
9503,12.13.138.3,0,0,Test
9504,12.13.148.5,0,1,Control
9505,12.13.169.2,1,0,Control
9506,12.13.182.8,1,0,Test
9507,12.13.202.7,0,1,Control
9508,12.13.205.2,0,1,Test
9509,12.13.227.8,1,0,Control
9510,12.13.249.6,0,1,Test
9511,12.13.251.8,0,0,Control
9512,12.13.26.2,1,0,Control
9513,12.13.38.4,0,0,Control
9514,12.13.78.6,0,1,Test
9515,12.13.96.9,1,0,Control
9516,12.13.97.3,1,0,Control
9517,12.13.97.5,1,0,Test
9518,12.14.149.9,0,0,Test
9519,12.14.155.6,0,0,Control
9520,12.14.156.9,0,0,Test
9521,12.14.161.1,0,0,Control
9522,12.14.161.5,0,0,Control
9523,12.14.182.5,0,0,Control
9524,12.14.184.8,0,0,Test
9525,12.14.194.3,0,0,Control
9526,12.14.198.5,1,0,Test
9527,12.14.208.6,0,0,Control
9528,12.14.221.3,1,0,Control
9529,12.14.224.4,1,0,Control
9530,12.14.236.2,0,0,Control
9531,12.14.239.9,1,0,Test
9532,12.14.251.2,1,0,Control
9533,12.14.251.5,1,0,Control
9534,12.14.28.7,0,0,Control
9535,12.14.42.6,0,0,Control
9536,12.14.48.5,1,0,Control
9537,12.14.52.3,0,0,Control
9538,12.14.58.4,0,0,Control
9539,12.14.64.9,0,0,Control
9540,12.14.77.7,0,0,Control
9541,12.14.78.3,0,0,Test
9542,12.14.97.5,0,0,Control
9543,12.14.99.5,0,0,Control
9544,12.15.112.3,0,0,Control
9545,12.15.14.6,0,0,Test
9546,12.15.148.5,0,0,Control
9547,12.15.17.8,1,0,Control
9548,12.15.187.6,1,0,Control
9549,12.15.220.8,1,0,Test
9550,12.15.227.1,1,0,Control
9551,12.15.23.9,1,0,Control
9552,12.15.241.4,1,0,Test
9553,12.15.252.2,0,0,Test
9554,12.15.51.8,0,0,Control
9555,12.15.52.8,1,0,Control
9556,12.15.68.9,1,0,Control
9557,12.15.70.8,1,0,Control
9558,12.16.114.5,0,0,Test
9559,12.16.119.6,1,0,Test
9560,12.16.154.5,1,0,Control
9561,12.16.157.6,1,0,Control
9562,12.16.158.4,0,0,Control
9563,12.16.197.5,1,0,Test
9564,12.16.217.4,1,0,Control
9565,12.16.247.6,0,0,Test
9566,12.16.37.5,1,0,Test
9567,12.16.44.5,1,0,Control
9568,12.16.69.4,0,0,Test
9569,12.16.7.2,1,0,Control
9570,12.16.72.7,0,0,Control
9571,12.16.75.9,1,0,Control
9572,12.16.84.4,1,0,Test
